Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2020	14	7613266	0.18388954228054
1-4 years	F	2021	19	7459995	0.254691859713043
1-4 years	F	2022	19	7263012	0.261599457635482
1-4 years	M	2020	21	7953016	0.264050770173227
1-4 years	M	2021	21	7802850	0.269132432380476
1-4 years	M	2022	33	7592228	0.434655018263414
10-14 years	F	2020	12	10159455	0.118116572198017
10-14 years	F	2021	12	10459561	0.114727568394123
10-14 years	F	2022	19	10187986	0.186494170682999
10-14 years	M	2020	24	10594968	0.226522628477972
10-14 years	M	2021	10	10988223	0.0910065258049459
10-14 years	M	2022	18	10701853	0.16819517143433
15-19 years	F	2020	20	10266332	0.194811545155563
15-19 years	F	2021	30	10541690	0.28458435032713
15-19 years	F	2022	27	10553749	0.255833258873221
15-19 years	M	2020	28	10694597	0.261814447052096
15-19 years	M	2021	36	11022976	0.326590568644983
15-19 years	M	2022	35	11082043	0.315826242507812
20-24 years	F	2020	38	10561909	0.359783444451188
20-24 years	F	2021	44	10550759	0.41703160881601
20-24 years	F	2022	55	11103791	0.49532632593679
20-24 years	M	2020	53	11032846	0.480383755922996
20-24 years	M	2021	50	10973238	0.455654019351444
20-24 years	M	2022	58	11601988	0.499914325027745
25-29 years	F	2020	57	11356117	0.501932130498479
25-29 years	F	2021	51	11013419	0.463071458554333
25-29 years	F	2022	53	10840422	0.48891085605339
25-29 years	M	2020	74	11875126	0.623151282773758
25-29 years	M	2021	73	11379058	0.641529377915114
25-29 years	M	2022	60	11352742	0.528506681469552
30-34 years	F	2020	90	11269150	0.798640536331489
30-34 years	F	2021	82	11428324	0.717515534211316
30-34 years	F	2022	88	11471316	0.767130815679735
30-34 years	M	2020	105	11569253	0.907578043284212
30-34 years	M	2021	88	11674304	0.753792260335177
30-34 years	M	2022	116	11836820	0.979992937292279
35-39 years	F	2020	112	10890716	1.02839886743902
35-39 years	F	2021	125	11035485	1.13270961810922
35-39 years	F	2022	130	10965649	1.18552034631056
35-39 years	M	2020	135	10937588	1.23427578365541
35-39 years	M	2021	124	11263833	1.1008685941988
35-39 years	M	2022	128	11302300	1.13251285136654
40-44 years	F	2020	118	10199608	1.1569072066299
40-44 years	F	2021	163	10510756	1.55079235023627
40-44 years	F	2022	153	10609527	1.44210010493399
40-44 years	M	2020	123	10108280	1.21682422726715
40-44 years	M	2021	141	10593780	1.33096968220975
40-44 years	M	2022	150	10817889	1.38659215305315
45-49 years	F	2020	186	10097702	1.84200325975158
45-49 years	F	2021	183	9905753	1.84741129725322
45-49 years	F	2022	172	9779109	1.758851445464
45-49 years	M	2020	210	9872904	2.12703374812517
45-49 years	M	2021	184	9875757	1.86314831359257
45-49 years	M	2022	187	9844989	1.89944346306532
5-9 years	F	2020	4	9890958	0.0404409764959067
5-9 years	F	2021	10	9915390	0.100853319940012
5-9 years	F	2022	24	9777249	0.245467820242688
5-9 years	M	2020	16	10346753	0.154637884948061
5-9 years	M	2021	12	10376158	0.115649742419111
5-9 years	M	2022	16	10231946	0.156372991022431
50-54 years	F	2020	222	10343739	2.14622584734592
50-54 years	F	2021	274	10470724	2.61682000213166
50-54 years	F	2022	255	10372906	2.4583274927971
50-54 years	M	2020	239	10051788	2.37768643747759
50-54 years	M	2021	245	10436202	2.34759733473921
50-54 years	M	2022	243	10434641	2.32878160350701
55-59 years	F	2020	355	11091171	3.20074408734659
55-59 years	F	2021	363	10937255	3.31893148692245
55-59 years	F	2022	329	10593091	3.10579792055029
55-59 years	M	2020	357	10511928	3.39614198270764
55-59 years	M	2021	361	10630059	3.39603006907111
55-59 years	M	2022	367	10373923	3.53771663815126
60-64 years	F	2020	471	10823072	4.35181434624107
60-64 years	F	2021	498	10902491	4.5677634588279
60-64 years	F	2022	480	10820443	4.43604758141603
60-64 years	M	2020	499	9977506	5.0012498113256
60-64 years	M	2021	471	10333259	4.55809730502255
60-64 years	M	2022	493	10297980	4.78734664468177
65-69 years	F	2020	588	9483316	6.20036282667371
65-69 years	F	2021	615	9646107	6.37562904910758
65-69 years	F	2022	575	9757521	5.89289021258576
65-69 years	M	2020	553	8390351	6.59090424226591
65-69 years	M	2021	612	8748213	6.99571443905172
65-69 years	M	2022	571	8873901	6.43459961971629
70-74 years	F	2020	657	7882542	8.33487471427365
70-74 years	F	2021	694	8150929	8.51436688995819
70-74 years	F	2022	735	8120246	9.05144991912807
70-74 years	M	2020	651	6793189	9.58312804192552
70-74 years	M	2021	651	7120873	9.14213748791756
70-74 years	M	2022	686	7036771	9.74878960818819
75-79 years	F	2020	675	5513149	12.2434565073427
75-79 years	F	2021	723	5432359	13.3091351289559
75-79 years	F	2022	797	5951314	13.3920004893037
75-79 years	M	2020	624	4473684	13.9482359505052
75-79 years	M	2021	649	4472410	14.5111919524373
75-79 years	M	2022	736	4909686	14.9907753774885
80-84 years	F	2020	638	3715123	17.1730518747293
80-84 years	F	2021	694	3605202	19.2499615832899
80-84 years	F	2022	713	3834386	18.5948936805006
80-84 years	M	2020	565	2749591	20.548510669405
80-84 years	M	2021	636	2696104	23.5895944666823
80-84 years	M	2022	632	2825159	22.3704223372915
< 1 year	F	2020	43	1826869	2.35375388164121
< 1 year	F	2021	31	1742991	1.77855192597093
< 1 year	F	2022	53	1800246	2.9440420920252
< 1 year	M	2020	40	1908141	2.09628114484202
< 1 year	M	2021	45	1821502	2.47048864069323
< 1 year	M	2022	41	1882867	2.17753033007642
