Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2020	23	7613266	0.302104248032316
1-4 years	F	2021	29	7459995	0.388740206930434
1-4 years	F	2022	25	7263012	0.344209812678266
1-4 years	M	2020	31	7953016	0.389789232160479
1-4 years	M	2021	39	7802850	0.499817374420885
1-4 years	M	2022	37	7592228	0.487340475022615
10-14 years	F	2020	4	10159455	0.0393721907326722
10-14 years	F	2021	2	10459561	0.0191212613990205
10-14 years	F	2022	5	10187986	0.0490774133376312
10-14 years	M	2020	5	10594968	0.0471922142662441
10-14 years	M	2021	1	10988223	0.00910065258049459
10-14 years	M	2022	7	10701853	0.0654092333355728
15-19 years	F	2020	5	10266332	0.0487028862888907
15-19 years	F	2021	3	10541690	0.028458435032713
15-19 years	F	2022	8	10553749	0.075802447073547
15-19 years	M	2020	1	10694597	0.00935051596614627
15-19 years	M	2021	3	11022976	0.0272158807204152
15-19 years	M	2022	8	11082043	0.072188855430357
20-24 years	F	2020	6	10561909	0.0568079122817665
20-24 years	F	2021	6	10550759	0.0568679466567287
20-24 years	M	2020	5	11032846	0.0453192222568864
20-24 years	M	2021	2	10973238	0.0182261607740578
20-24 years	M	2022	7	11601988	0.0603344875033486
25-29 years	F	2020	4	11356117	0.0352233074034021
25-29 years	F	2021	6	11013419	0.0544789951240391
25-29 years	F	2022	8	10840422	0.0737978650646626
25-29 years	M	2020	3	11875126	0.0252628898421794
25-29 years	M	2021	6	11379058	0.0527284420204203
25-29 years	M	2022	5	11352742	0.044042223455796
30-34 years	F	2021	5	11428324	0.0437509472080071
30-34 years	M	2020	9	11569253	0.0777924037100753
30-34 years	M	2021	3	11674304	0.0256974634205174
30-34 years	M	2022	7	11836820	0.0591375048366031
35-39 years	M	2021	9	11263833	0.0799017528047513
35-39 years	M	2022	6	11302300	0.0530865399078064
40-44 years	F	2020	2	10199608	0.0196085967225407
40-44 years	F	2022	8	10609527	0.075403927055372
40-44 years	M	2020	9	10108280	0.0890359190683281
40-44 years	M	2021	8	10593780	0.0755160103381418
40-44 years	M	2022	7	10817889	0.064707633809147
45-49 years	F	2022	8	9779109	0.0818070439750697
45-49 years	M	2020	8	9872904	0.0810298570714351
45-49 years	M	2021	6	9875757	0.0607548363128011
45-49 years	M	2022	3	9844989	0.0304723550224383
5-9 years	F	2020	4	9890958	0.0404409764959067
5-9 years	F	2021	1	9915390	0.0100853319940012
5-9 years	F	2022	5	9777249	0.0511391292172266
5-9 years	M	2020	10	10346753	0.0966486780925378
5-9 years	M	2021	12	10376158	0.115649742419111
5-9 years	M	2022	3	10231946	0.0293199358167058
50-54 years	F	2020	5	10343739	0.0483384199852684
50-54 years	F	2021	6	10470724	0.0573026277839049
50-54 years	F	2022	4	10372906	0.0385619998870133
50-54 years	M	2020	7	10051788	0.0696393517252851
50-54 years	M	2021	8	10436202	0.0766562395016885
55-59 years	F	2020	1	11091171	0.00901618052773688
55-59 years	M	2020	6	10511928	0.0570780165160949
55-59 years	M	2021	7	10630059	0.0658509985692459
55-59 years	M	2022	7	10373923	0.0674768841064272
60-64 years	F	2020	1	10823072	0.00923952090497042
60-64 years	F	2022	7	10820443	0.0646923605623171
60-64 years	M	2020	1	9977506	0.0100225447120753
60-64 years	M	2021	6	10333259	0.0580649338219433
60-64 years	M	2022	7	10297980	0.0679744959691124
65-69 years	F	2020	9	9483316	0.094903512653169
65-69 years	M	2020	9	8390351	0.107266072658939
65-69 years	M	2021	1	8748213	0.0114309059461629
65-69 years	M	2022	8	8873901	0.09015200868254
70-74 years	F	2020	3	7882542	0.0380587886496513
70-74 years	F	2022	3	8120246	0.0369446935474615
70-74 years	M	2022	6	7036771	0.0852663814127247
75-79 years	F	2021	9	5432359	0.165673881273311
80-84 years	F	2022	8	3834386	0.208638358266486
< 1 year	F	2020	4233	1826869	231.70791118575
< 1 year	F	2021	4242	1742991	243.374750644151
< 1 year	F	2022	4452	1800246	247.299535730117
< 1 year	M	2020	5317	1908141	278.648171178126
< 1 year	M	2021	5192	1821502	285.039489388428
< 1 year	M	2022	5616	1882867	298.268544724614
