Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2020	82	7613266	1.07706731907174
1-4 years	F	2021	92	7459995	1.2332447944
1-4 years	F	2022	58	7263012	0.798566765413578
1-4 years	M	2020	93	7953016	1.16936769648144
1-4 years	M	2021	88	7802850	1.12779304997533
1-4 years	M	2022	99	7592228	1.30396505479024
10-14 years	F	2020	78	10159455	0.767757719287107
10-14 years	F	2021	82	10459561	0.78397171735984
10-14 years	F	2022	98	10187986	0.961917301417572
10-14 years	M	2020	87	10594968	0.821144528232648
10-14 years	M	2021	115	10988223	1.04657504675688
10-14 years	M	2022	117	10701853	1.09326861432315
15-19 years	F	2020	172	10266332	1.67537928833784
15-19 years	F	2021	162	10541690	1.5367554917665
15-19 years	F	2022	143	10553749	1.35496874143965
15-19 years	M	2020	245	10694597	2.29087641170584
15-19 years	M	2021	277	11022976	2.51293298651834
15-19 years	M	2022	237	11082043	2.13859484212433
20-24 years	F	2020	311	10561909	2.94454345327156
20-24 years	F	2021	300	10550759	2.84339733283643
20-24 years	F	2022	275	11103791	2.47663162968395
20-24 years	M	2020	478	11032846	4.33251764775834
20-24 years	M	2021	524	10973238	4.77525412280313
20-24 years	M	2022	483	11601988	4.16307963773105
25-29 years	F	2020	622	11356117	5.47722430122902
25-29 years	F	2021	611	11013419	5.54777767013132
25-29 years	F	2022	570	10840422	5.25809788585721
25-29 years	M	2020	1137	11875126	9.57463525018598
25-29 years	M	2021	1173	11379058	10.3084104149922
25-29 years	M	2022	1050	11352742	9.24886692571715
30-34 years	F	2020	1195	11269150	10.6041715657348
30-34 years	F	2021	1278	11428324	11.1827421063666
30-34 years	F	2022	1128	11471316	9.83322227371297
30-34 years	M	2020	2212	11569253	19.1196441118541
30-34 years	M	2021	2308	11674304	19.7699151915181
30-34 years	M	2022	2208	11836820	18.6536586684599
35-39 years	F	2020	1968	10890716	18.0704372421428
35-39 years	F	2021	2036	11035485	18.4495742597629
35-39 years	F	2022	1978	10965649	18.0381480384791
35-39 years	M	2020	4018	10937588	36.735704435018
35-39 years	M	2021	4089	11263833	36.3020296909587
35-39 years	M	2022	3974	11302300	35.1609849322704
40-44 years	F	2020	3258	10199608	31.9424040610188
40-44 years	F	2021	3420	10510756	32.5380971644666
40-44 years	F	2022	3479	10609527	32.7912827782049
40-44 years	M	2020	6548	10108280	64.778577562157
40-44 years	M	2021	7088	10593780	66.9071851595937
40-44 years	M	2022	6705	10817889	61.9806692414759
45-49 years	F	2020	5292	10097702	52.4079637129319
45-49 years	F	2021	5289	9905753	53.3932150337284
45-49 years	F	2022	5040	9779109	51.5384377042939
45-49 years	M	2020	11008	9872904	111.497083330295
45-49 years	M	2021	10998	9875757	111.363614961364
45-49 years	M	2022	10391	9844989	105.546080346052
5-9 years	F	2020	45	9890958	0.45496098557895
5-9 years	F	2021	54	9915390	0.544607927676067
5-9 years	F	2022	57	9777249	0.582986073076384
5-9 years	M	2020	50	10346753	0.483243390462689
5-9 years	M	2021	51	10376158	0.491511405281223
5-9 years	M	2022	66	10231946	0.645038587967528
50-54 years	F	2020	8459	10343739	81.778938931077
50-54 years	F	2021	8692	10470724	83.0124067829503
50-54 years	F	2022	8191	10372906	78.9653352686316
50-54 years	M	2020	18831	10051788	187.339804619835
50-54 years	M	2021	19296	10436202	184.894849678073
50-54 years	M	2022	17947	10434641	171.994417440907
55-59 years	F	2020	14256	11091171	128.534669603417
55-59 years	F	2021	14291	10937255	130.663498290933
55-59 years	F	2022	13563	10593091	128.036283271804
55-59 years	M	2020	31155	10511928	296.377600759823
55-59 years	M	2021	30914	10630059	290.81682425281
55-59 years	M	2022	29126	10373923	280.761675211971
60-64 years	F	2020	21493	10823072	198.585022810529
60-64 years	F	2021	22260	10902491	204.173523280138
60-64 years	F	2022	22137	10820443	204.58496939543
60-64 years	M	2020	44727	9977506	448.278357336994
60-64 years	M	2021	45763	10333259	442.870927748932
60-64 years	M	2022	44084	10297980	428.083954328907
65-69 years	F	2020	28228	9483316	297.659595019295
65-69 years	F	2021	29594	9646107	306.797343218357
65-69 years	F	2022	29514	9757521	302.474368233489
65-69 years	M	2020	51319	8390351	611.643064753787
65-69 years	M	2021	53408	8748213	610.501824772671
65-69 years	M	2022	53579	8873901	603.781809150226
70-74 years	F	2020	37968	7882542	481.672029149987
70-74 years	F	2021	39842	8150929	488.803178140798
70-74 years	F	2022	40087	8120246	493.66731007903
70-74 years	M	2020	57662	6793189	848.820782109846
70-74 years	M	2021	60826	7120873	854.193018187517
70-74 years	M	2022	60654	7036771	861.957849701234
75-79 years	F	2020	46379	5513149	841.243362005997
75-79 years	F	2021	48293	5432359	888.987638703554
75-79 years	F	2022	51054	5951314	857.860969863126
75-79 years	M	2020	60033	4473684	1341.91418079596
75-79 years	M	2021	60998	4472410	1363.87316905203
75-79 years	M	2022	65070	4909686	1325.33933942008
80-84 years	F	2020	58925	3715123	1586.08476758374
80-84 years	F	2021	59632	3605202	1654.05433592903
80-84 years	F	2022	61853	3834386	1613.11354673212
80-84 years	M	2020	62274	2749591	2264.84593526819
80-84 years	M	2021	62540	2696104	2319.64345589043
80-84 years	M	2022	65086	2825159	2303.79953836227
< 1 year	F	2020	194	1826869	10.6192616985673
< 1 year	F	2021	180	1742991	10.3270756991861
< 1 year	F	2022	163	1800246	9.0543181320775
< 1 year	M	2020	192	1908141	10.0621494952417
< 1 year	M	2021	222	1821502	12.1877439607533
< 1 year	M	2022	193	1882867	10.2503257001158
