Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2001	2	7468536	0.0267790099692898
1-4 years	M	2001	1	7817023	0.0127925938045724
10-14 years	F	2001	1	10231469	0.00977376757922054
10-14 years	M	2001	2	10747209	0.018609482703835
15-19 years	M	2001	7	10547387	0.0663671485648531
20-24 years	F	2001	39	9676950	0.403019546448003
20-24 years	M	2001	75	10080336	0.74402281828701
25-29 years	F	2001	93	9303113	0.999665380824677
25-29 years	M	2001	235	9516234	2.469464285977
30-34 years	F	2001	110	10263930	1.07171424590776
30-34 years	M	2001	384	10388245	3.69648578754159
35-39 years	F	2001	103	11141510	0.924470740501063
35-39 years	M	2001	451	11094408	4.06511100006418
40-44 years	F	2001	106	11500919	0.921665477341419
40-44 years	M	2001	388	11314915	3.42910220713103
45-49 years	F	2001	92	10505949	0.875694332801349
45-49 years	M	2001	274	10193034	2.68811033103588
5-9 years	F	2001	9	9844298	0.0914234818978458
50-54 years	F	2001	64	9541132	0.670779945188894
50-54 years	M	2001	199	9146153	2.1757781659677
55-59 years	F	2001	45	7209396	0.624185438003406
55-59 years	M	2001	124	6759579	1.83443377168904
60-64 years	F	2001	29	5834170	0.497071562878696
60-64 years	M	2001	51	5302150	0.961873956791113
65-69 years	F	2001	6	5134618	0.116853873063196
65-69 years	M	2001	20	4427615	0.451710458113454
70-74 years	F	2001	5	4908508	0.101863947252403
70-74 years	M	2001	10	3913438	0.255529792474034
75-79 years	F	2001	8	4378159	0.182725204817824
75-79 years	M	2001	1	3077254	0.0324965050008872
75-79 years	M	2002	2	3101769	0.0644793342121867
80-84 years	F	2001	8	3211574	0.249099039910025
