Gender	Year	AA_rate	Deaths	Population	Crude Rate
F	2000	0.0297073087978292	44	59087335	0.074466042511479
F	2001	0.0541711115926331	78	100433318	0.0776634702041806
F	2002	0.048809135273045	73	91944385	0.0793958217241869
F	2003	0.0334830153009749	51	66546933	0.0766376415874793
F	2004	0.0479959765007754	75	75456786	0.0993946389394322
F	2005	0.0463946180925335	71	80820421	0.0878490845772753
F	2006	0.0397635632399976	63	95417492	0.066025629766081
F	2007	0.051480153129702	78	122037014	0.0639150348270567
F	2008	0.0529187889775212	85	121588148	0.0699081295324936
F	2009	0.0314230439062016	48	87575360	0.0548099374070515
F	2010	0.0370331249328845	58	78764491	0.0736372434629204
F	2011	0.0345947903207551	58	82361790	0.0704210046916173
F	2012	0.0439057322308875	70	88382775	0.0792009529006076
F	2013	0.0281321441662543	45	82177423	0.05475956577514
F	2014	0.0251815060436162	48	73050893	0.0657076156481756
F	2015	0.0350174989729947	58	117327263	0.0494343757085683
F	2016	0.0377765101387995	64	111745125	0.0572731920072576
F	2017	0.0331081723816466	55	93957131	0.0585373344360632
F	2018	0.0437246923272576	77	99504270	0.0773836137886344
F	2019	0.0352324475937704	61	98760720	0.0617654468294682
F	2020	0.0261716452671655	45	91430950	0.049217469576768
F	2021	0.029690564393843	50	96976964	0.05155863613136
F	2022	0.0259081752877674	51	90677105	0.0562435247574346
M	2000	0.0552539330949637	72	105984331	0.0679345704413608
M	2001	0.036363464562529	47	78264045	0.0600531189002562
M	2002	0.0561284296168406	75	108810504	0.0689271690166971
M	2003	0.0378730948453635	50	88022263	0.0568038110994715
M	2004	0.0339071121021291	47	80268724	0.0585533164822702
M	2005	0.0551666688695383	75	112049493	0.0669347071476709
M	2006	0.0461908954403445	66	103475226	0.0637833832805545
M	2007	0.0315883509132045	43	91850157	0.0468153799671785
M	2008	0.0453882864218271	66	94291928	0.0699953870918834
M	2009	0.046109989004603	67	94185340	0.071136336079479
M	2010	0.0363464673901227	53	77423858	0.0684543516289255
M	2011	0.051269668820754	75	107993931	0.0694483470557248
M	2012	0.0391678766920267	61	86184745	0.0707781870213806
M	2013	0.0330588906703839	47	102559997	0.0458268344138115
M	2014	0.0362836781161828	53	98202100	0.0539703326099951
M	2015	0.0576825724584328	87	124185740	0.0700563526859042
M	2016	0.0326318597533431	50	91155553	0.054851293590419
M	2017	0.0311843213577318	52	95735655	0.0543162315022548
M	2018	0.0243728990514388	43	85536420	0.050270983985535
M	2019	0.0423393776329379	72	99649847	0.0722529960332001
M	2020	0.0471035868605367	76	119071646	0.0638271180025512
M	2021	0.0454730480043333	77	119704828	0.0643248908891127
M	2022	0.0419161938770997	69	119381896	0.0577977082890357
