Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2021	9	7459995	0.120643512495652
1-4 years	M	2021	6	7802850	0.0768949806801361
1-4 years	M	2022	4	7592228	0.0526854567592016
15-19 years	M	2020	5	10694597	0.0467525798307314
15-19 years	M	2021	3	11022976	0.0272158807204152
20-24 years	F	2021	2	10550759	0.0189559822189096
20-24 years	M	2020	9	11032846	0.0815746000623955
20-24 years	M	2021	8	10973238	0.072904643096231
25-29 years	F	2020	4	11356117	0.0352233074034021
25-29 years	F	2022	2	10840422	0.0184494662661657
25-29 years	M	2021	2	11379058	0.0175761473401401
25-29 years	M	2022	9	11352742	0.0792760022204327
30-34 years	F	2020	4	11269150	0.0354951349480662
30-34 years	M	2020	9	11569253	0.0777924037100753
30-34 years	M	2021	4	11674304	0.0342632845606899
30-34 years	M	2022	1	11836820	0.00844821497665758
35-39 years	M	2020	3	10937588	0.027428350747898
35-39 years	M	2022	5	11302300	0.0442387832565053
40-44 years	F	2020	9	10199608	0.0882386852514332
40-44 years	F	2022	2	10609527	0.018850981763843
40-44 years	M	2020	3	10108280	0.0296786396894427
40-44 years	M	2021	6	10593780	0.0566370077536064
40-44 years	M	2022	8	10817889	0.0739515814961681
45-49 years	F	2020	6	10097702	0.0594194599919863
45-49 years	F	2021	6	9905753	0.0605708622050237
45-49 years	M	2020	6	9872904	0.0607723928035763
45-49 years	M	2022	6	9844989	0.0609447100448766
5-9 years	F	2021	7	9915390	0.0705973239580087
5-9 years	F	2022	4	9777249	0.0409113033737813
50-54 years	F	2021	4	10470724	0.0382017518559366
50-54 years	F	2022	7	10372906	0.0674834998022733
50-54 years	M	2020	7	10051788	0.0696393517252851
50-54 years	M	2021	1	10436202	0.00958202993771106
50-54 years	M	2022	3	10434641	0.0287503901667532
55-59 years	F	2020	6	11091171	0.0540970831664213
55-59 years	F	2021	5	10937255	0.0457153097372238
55-59 years	F	2022	9	10593091	0.0849610373402815
55-59 years	M	2020	6	10511928	0.0570780165160949
55-59 years	M	2021	9	10630059	0.0846655695890305
55-59 years	M	2022	7	10373923	0.0674768841064272
60-64 years	F	2020	3	10823072	0.0277185627149113
60-64 years	F	2021	6	10902491	0.0550332946846734
60-64 years	F	2022	4	10820443	0.0369670631784669
60-64 years	M	2020	1	9977506	0.0100225447120753
60-64 years	M	2021	6	10333259	0.0580649338219433
60-64 years	M	2022	3	10297980	0.0291319268439053
65-69 years	F	2020	1	9483316	0.010544834739241
65-69 years	F	2021	2	9646107	0.0207337530052279
65-69 years	F	2022	2	9757521	0.0204970094350809
65-69 years	M	2020	5	8390351	0.0595922625882993
65-69 years	M	2021	4	8748213	0.0457236237846518
65-69 years	M	2022	1	8873901	0.0112690010853175
70-74 years	F	2020	5	7882542	0.0634313144160856
70-74 years	F	2021	1	8150929	0.0122685401872596
70-74 years	F	2022	5	8120246	0.0615744892457692
70-74 years	M	2020	8	6793189	0.117765014340099
70-74 years	M	2021	9	7120873	0.126388997528814
70-74 years	M	2022	8	7036771	0.1136885085503
75-79 years	F	2020	3	5513149	0.0544153622548565
75-79 years	F	2021	1	5432359	0.0184082090303678
75-79 years	F	2022	7	5951314	0.117621083343947
75-79 years	M	2020	1	4473684	0.0223529422283738
75-79 years	M	2021	5	4472410	0.111796548169779
75-79 years	M	2022	9	4909686	0.183311111952984
80-84 years	F	2020	4	3715123	0.107668036832159
80-84 years	F	2021	7	3605202	0.194163877641253
80-84 years	F	2022	9	3834386	0.234718153049797
80-84 years	M	2020	4	2749591	0.145476181730301
80-84 years	M	2021	7	2696104	0.259633901362855
80-84 years	M	2022	2	2825159	0.0707924757509223
< 1 year	M	2020	9	1908141	0.471663257589455
< 1 year	M	2021	7	1821502	0.384298232996725
< 1 year	M	2022	3	1882867	0.159331487566567
