Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2013	9	7790614	0.11552362881796
1-4 years	F	2019	4	7719541	0.0518165523053767
1-4 years	M	2015	7	8142467	0.0859690312530588
10-14 years	F	2018	8	10220687	0.0782726249223756
10-14 years	M	2019	9	10618261	0.0847596419036978
15-19 years	F	2016	2	10328153	0.019364546594149
15-19 years	F	2017	2	10331169	0.0193588934611369
15-19 years	M	2016	2	10801846	0.0185153537645325
20-24 years	M	2014	6	11739427	0.0511098199256233
20-24 years	M	2017	3	11349142	0.0264337163108894
20-24 years	M	2019	8	11064752	0.0723016656857741
25-29 years	F	2017	4	11468230	0.0348789656293953
25-29 years	F	2019	8	11504446	0.0695383332669822
25-29 years	M	2015	7	11409399	0.0613529248999005
25-29 years	M	2017	9	11902230	0.0756160820283258
25-29 years	M	2018	7	12018838	0.0582419032522112
25-29 years	M	2019	8	12004570	0.0666412874430321
30-34 years	F	2015	1	10785909	0.00927135580320583
30-34 years	M	2013	8	10681612	0.074895062655337
30-34 years	M	2018	7	11191871	0.0625453956715548
35-39 years	M	2013	5	9785269	0.0510972156207458
35-39 years	M	2016	4	10376442	0.0385488590405073
40-44 years	F	2013	2	10488928	0.0190677255101761
40-44 years	F	2016	1	9919930	0.0100807162953771
40-44 years	M	2013	7	10359992	0.0675676197433357
40-44 years	M	2015	1	10030153	0.00996993764701296
40-44 years	M	2017	8	9753115	0.0820250760910745
40-44 years	M	2018	3	9797410	0.0306203374157048
40-44 years	M	2019	7	9907139	0.0706561197940192
45-49 years	F	2013	3	10710188	0.0280107127904758
45-49 years	F	2019	9	10312396	0.0872736074138348
45-49 years	M	2013	4	10498118	0.0381020674372302
45-49 years	M	2015	8	10334929	0.077407401637689
45-49 years	M	2019	4	10085355	0.0396614695268535
5-9 years	F	2017	1	9936097	0.0100643139856626
5-9 years	M	2018	2	10315990	0.0193873782351476
50-54 years	F	2015	6	11370470	0.0527682672747916
50-54 years	F	2017	9	10880912	0.0827136548848111
50-54 years	F	2018	8	10607357	0.0754193528133351
50-54 years	M	2013	4	11070966	0.0361305418154116
50-54 years	M	2017	4	10520182	0.0380221558904589
50-54 years	M	2018	9	10277207	0.0875724309143525
50-54 years	M	2019	6	10086611	0.0594847962313606
55-59 years	F	2013	4	10912048	0.0366567302489872
55-59 years	F	2014	8	11067461	0.0722839682922759
55-59 years	F	2015	6	11210375	0.0535218491798892
55-59 years	F	2016	6	11296702	0.0531128465635369
55-59 years	F	2018	8	11271658	0.0709744742077874
55-59 years	F	2019	3	11234902	0.0267025026119498
55-59 years	M	2013	2	10282382	0.0194507459458324
55-59 years	M	2014	4	10443988	0.038299546112079
55-59 years	M	2015	5	10597567	0.0471806406130766
55-59 years	M	2016	8	10683406	0.0748824859787225
55-59 years	M	2018	5	10669327	0.0468633119970922
55-59 years	M	2019	8	10642489	0.0751703854239361
60-64 years	F	2013	3	9447628	0.0317540021685867
60-64 years	F	2014	1	9688238	0.0103217943242105
60-64 years	F	2016	7	10167404	0.0688474658821465
60-64 years	F	2018	8	10602115	0.0754566423774879
60-64 years	F	2019	6	10714416	0.0559993190482804
60-64 years	M	2014	5	8877894	0.0563196631994029
60-64 years	M	2015	6	9117180	0.0658098227741473
60-64 years	M	2016	1	9315632	0.0107346447347856
60-64 years	M	2017	5	9557283	0.0523161237351661
60-64 years	M	2018	3	9729536	0.0308339472714835
60-64 years	M	2019	2	9856730	0.0202907049295253
65-69 years	F	2014	3	8076160	0.0371463665900626
65-69 years	F	2015	6	8471278	0.0708275658053012
65-69 years	F	2016	3	8883164	0.0337717506960358
65-69 years	F	2017	8	8906513	0.0898219089782949
65-69 years	F	2018	9	9052080	0.0994246626189782
65-69 years	F	2019	8	9255228	0.0864376328708488
65-69 years	M	2015	8	7596190	0.105315954445584
65-69 years	M	2016	3	7936919	0.0377980422881977
65-69 years	M	2017	1	7929868	0.0126105503899939
65-69 years	M	2018	5	8034813	0.0622292018495017
65-69 years	M	2019	5	8199773	0.0609772977861704
70-74 years	F	2015	2	6186891	0.0323264140260431
70-74 years	F	2016	7	6356057	0.110131170944502
70-74 years	F	2017	4	6899793	0.0579727536753639
70-74 years	F	2018	8	7194151	0.111201446842025
70-74 years	M	2014	4	5099939	0.0784323106609706
70-74 years	M	2016	3	5454190	0.0550035844002501
70-74 years	M	2017	7	5947272	0.117701023259067
70-74 years	M	2019	3	6499806	0.0461552237097538
75-79 years	F	2013	8	4287534	0.186587441638947
75-79 years	F	2015	1	4512927	0.0221585680424257
75-79 years	F	2016	6	4644276	0.129191288373042
75-79 years	F	2017	5	4842445	0.103253624976639
75-79 years	F	2018	6	5122392	0.117132777030731
75-79 years	F	2019	2	5334166	0.0374941462264204
75-79 years	M	2013	6	3390347	0.176973035503446
75-79 years	M	2014	8	3511566	0.227818585781956
75-79 years	M	2015	5	3610906	0.138469403523659
75-79 years	M	2016	9	3723619	0.241700345819484
75-79 years	M	2018	2	4144674	0.0482546998871323
75-79 years	M	2019	8	4318499	0.18524955082773
80-84 years	F	2013	1	3398468	0.0294250232751934
80-84 years	F	2014	7	3378554	0.207189229475095
80-84 years	F	2015	6	3386676	0.177164866081078
80-84 years	F	2016	5	3412384	0.146525127301031
80-84 years	F	2017	4	3456231	0.115733005114531
80-84 years	F	2018	4	3536942	0.113092043918164
80-84 years	F	2019	7	3637483	0.192440761922461
80-84 years	M	2013	3	2370170	0.126573199390761
80-84 years	M	2014	7	2381812	0.293893892549034
80-84 years	M	2015	5	2412665	0.207239712102592
80-84 years	M	2016	2	2453255	0.0815243421495116
80-84 years	M	2017	7	2509059	0.278989055259362
80-84 years	M	2019	6	2679724	0.223903655749622
< 1 year	F	2013	6	1925056	0.31167924465574
< 1 year	F	2019	4	1847935	0.21645782995614
< 1 year	M	2013	7	2016727	0.347097053790622
