Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
60-64 years	F	2019	6	10714416	0.0559993190482804
60-64 years	F	2020	9	10823072	0.0831556881447338
60-64 years	F	2021	7	10902491	0.0642055104654524
60-64 years	F	2022	7	10820443	0.0646923605623171
60-64 years	M	2002	2	5508597	0.0363068854011285
60-64 years	M	2003	8	5816925	0.137529708565952
60-64 years	M	2005	9	6277726	0.143364014294348
60-64 years	M	2006	9	6474264	0.139011940198917
60-64 years	M	2007	1	7034464	0.0142157241831076
60-64 years	M	2009	4	7741673	0.0516684184413369
60-64 years	M	2010	3	8077500	0.0371402042711235
60-64 years	M	2011	2	8542154	0.0234132983320132
60-64 years	M	2012	8	8534485	0.0937373491194841
60-64 years	M	2014	5	8877894	0.0563196631994029
60-64 years	M	2015	6	9117180	0.0658098227741473
60-64 years	M	2016	1	9315632	0.0107346447347856
60-64 years	M	2017	5	9557283	0.0523161237351661
60-64 years	M	2018	3	9729536	0.0308339472714835
60-64 years	M	2019	2	9856730	0.0202907049295253
60-64 years	M	2020	3	9977506	0.030067634136226
60-64 years	M	2021	1	10333259	0.00967748897032388
65-69 years	F	2000	5	5133183	0.0974054499907757
65-69 years	F	2007	7	5824805	0.120175696868822
65-69 years	F	2008	3	6147908	0.0487970867488583
65-69 years	F	2010	7	6582716	0.106339085568935
65-69 years	F	2012	3	7370497	0.0407028182767051
65-69 years	F	2014	3	8076160	0.0371463665900626
65-69 years	F	2015	6	8471278	0.0708275658053012
65-69 years	F	2016	3	8883164	0.0337717506960358
65-69 years	F	2017	8	8906513	0.0898219089782949
65-69 years	F	2018	9	9052080	0.0994246626189782
65-69 years	F	2019	8	9255228	0.0864376328708488
65-69 years	F	2020	2	9483316	0.021089669478482
65-69 years	F	2021	1	9646107	0.010366876502614
65-69 years	F	2022	3	9757521	0.0307455141526213
65-69 years	M	2000	5	4400362	0.113627015231929
65-69 years	M	2002	4	4474667	0.0893921268331252
65-69 years	M	2004	6	4703011	0.127577843215761
65-69 years	M	2006	2	4943999	0.0404530826159148
65-69 years	M	2007	3	5145430	0.0583041650552043
65-69 years	M	2009	2	5684499	0.0351833996276541
65-69 years	M	2011	5	6071930	0.0823461403540555
65-69 years	M	2015	8	7596190	0.105315954445584
65-69 years	M	2016	3	7936919	0.0377980422881977
65-69 years	M	2017	1	7929868	0.0126105503899939
65-69 years	M	2018	5	8034813	0.0622292018495017
65-69 years	M	2019	5	8199773	0.0609772977861704
65-69 years	M	2020	7	8390351	0.0834291676236191
65-69 years	M	2021	8	8748213	0.0914472475693036
65-69 years	M	2022	9	8873901	0.101421009767857
70-74 years	F	2001	5	4908508	0.101863947252403
70-74 years	F	2002	8	4852844	0.164851785880609
70-74 years	F	2004	6	4739945	0.126583747279768
70-74 years	F	2005	1	4729069	0.0211458111522585
70-74 years	F	2007	6	4770997	0.125759877862007
70-74 years	F	2008	8	4856336	0.1647332474524
70-74 years	F	2009	5	4967279	0.100658730866537
70-74 years	F	2012	7	5412033	0.129341413845777
70-74 years	F	2015	2	6186891	0.0323264140260431
70-74 years	F	2016	7	6356057	0.110131170944502
70-74 years	F	2017	4	6899793	0.0579727536753639
70-74 years	F	2018	8	7194151	0.111201446842025
70-74 years	F	2021	5	8150929	0.0613427009362982
70-74 years	F	2022	2	8120246	0.0246297956983077
70-74 years	M	2000	1	3902912	0.0256218946263713
70-74 years	M	2002	5	3897210	0.12829690984063
70-74 years	M	2004	8	3854159	0.20756798045955
70-74 years	M	2005	2	3874001	0.0516262127965377
70-74 years	M	2006	3	3908390	0.0767579489252608
70-74 years	M	2007	2	3957495	0.0505370189981289
70-74 years	M	2008	6	4054996	0.147965620681253
70-74 years	M	2009	7	4173443	0.167727221864537
70-74 years	M	2011	3	4404383	0.0681139673820374
70-74 years	M	2012	4	4596006	0.0870320882957942
70-74 years	M	2014	4	5099939	0.0784323106609706
70-74 years	M	2016	3	5454190	0.0550035844002501
70-74 years	M	2017	7	5947272	0.117701023259067
70-74 years	M	2019	3	6499806	0.0461552237097538
70-74 years	M	2020	9	6793189	0.132485641132611
70-74 years	M	2021	1	7120873	0.014043221947646
70-74 years	M	2022	5	7036771	0.0710553178439372
75-79 years	F	2000	4	4371357	0.0915047661401254
75-79 years	F	2001	9	4378159	0.205565855420052
75-79 years	F	2003	2	4365982	0.0458087092434188
75-79 years	F	2004	7	4321319	0.161987578329672
75-79 years	F	2005	7	4299256	0.162818869125263
75-79 years	F	2006	1	4269136	0.0234239433927614
75-79 years	F	2007	3	4225224	0.0710021527852725
75-79 years	F	2008	1	4178497	0.0239320502084841
75-79 years	F	2009	5	4135780	0.120896179197153
75-79 years	F	2010	1	4135407	0.0241814167263343
75-79 years	F	2011	7	4155949	0.168433250744896
75-79 years	F	2012	1	4198131	0.0238201237645991
75-79 years	F	2013	8	4287534	0.186587441638947
75-79 years	F	2015	1	4512927	0.0221585680424257
75-79 years	F	2016	6	4644276	0.129191288373042
75-79 years	F	2017	5	4842445	0.103253624976639
75-79 years	F	2018	6	5122392	0.117132777030731
75-79 years	F	2019	2	5334166	0.0374941462264204
75-79 years	F	2020	9	5513149	0.16324608676457
75-79 years	F	2021	8	5432359	0.147265672242943
75-79 years	F	2022	2	5951314	0.0336060238125564
75-79 years	M	2000	4	3044456	0.131386362621105
75-79 years	M	2002	9	3101769	0.29015700395484
75-79 years	M	2004	4	3140080	0.127385289546763
75-79 years	M	2005	4	3164353	0.126408147257907
75-79 years	M	2006	1	3177898	0.0314673409908059
75-79 years	M	2007	3	3175139	0.0944840525091972
75-79 years	M	2008	1	3167246	0.0315731711398483
75-79 years	M	2009	7	3159284	0.221569190993909
75-79 years	M	2010	9	3182388	0.282806496253757
75-79 years	M	2012	7	3291452	0.212672097299307
75-79 years	M	2013	6	3390347	0.176973035503446
75-79 years	M	2014	8	3511566	0.227818585781956
75-79 years	M	2015	5	3610906	0.138469403523659
75-79 years	M	2016	9	3723619	0.241700345819484
75-79 years	M	2018	2	4144674	0.0482546998871323
75-79 years	M	2019	8	4318499	0.18524955082773
75-79 years	M	2020	5	4473684	0.111764711141869
75-79 years	M	2021	1	4472410	0.0223593096339557
75-79 years	M	2022	8	4909686	0.162943210624875
80-84 years	F	2000	2	3110470	0.0642989644651773
80-84 years	F	2002	3	3295412	0.0910356580603579
80-84 years	F	2003	5	3347175	0.149379700792459
80-84 years	F	2004	4	3417423	0.117047260464976
80-84 years	F	2005	7	3454579	0.202629611307195
80-84 years	F	2006	7	3463549	0.202104835242695
80-84 years	F	2007	7	3469267	0.201771728725405
80-84 years	F	2008	9	3477946	0.25877342546434
80-84 years	F	2009	6	3454860	0.173668397561696
80-84 years	F	2010	5	3448953	0.144971531940273
80-84 years	F	2011	7	3446248	0.203119450486442
80-84 years	F	2012	1	3426353	0.0291855509341857
80-84 years	F	2013	1	3398468	0.0294250232751934
80-84 years	F	2014	7	3378554	0.207189229475095
80-84 years	F	2015	6	3386676	0.177164866081078
80-84 years	F	2016	5	3412384	0.146525127301031
80-84 years	F	2017	4	3456231	0.115733005114531
80-84 years	F	2018	4	3536942	0.113092043918164
80-84 years	F	2019	7	3637483	0.192440761922461
80-84 years	F	2020	2	3715123	0.0538340184160794
80-84 years	F	2021	4	3605202	0.110950787223573
80-84 years	F	2022	6	3834386	0.156478768699865
80-84 years	M	2000	5	1834897	0.272494859384478
80-84 years	M	2002	3	1998991	0.150075713197308
80-84 years	M	2003	5	2051421	0.243733490102714
80-84 years	M	2005	3	2156614	0.139106951916291
80-84 years	M	2006	4	2184568	0.183102563069678
80-84 years	M	2007	2	2217809	0.0901790911661013
80-84 years	M	2008	5	2252413	0.221984156546779
80-84 years	M	2011	2	2340295	0.0854593117534328
80-84 years	M	2012	4	2356698	0.169729002188655
80-84 years	M	2013	3	2370170	0.126573199390761
80-84 years	M	2014	7	2381812	0.293893892549034
80-84 years	M	2015	5	2412665	0.207239712102592
80-84 years	M	2016	2	2453255	0.0815243421495116
80-84 years	M	2017	7	2509059	0.278989055259362
80-84 years	M	2019	6	2679724	0.223903655749622
80-84 years	M	2020	4	2749591	0.145476181730301
80-84 years	M	2021	6	2696104	0.222543344025305
80-84 years	M	2022	6	2825159	0.212377427252767
< 1 year	F	2002	6	1932939	0.310408140143067
< 1 year	F	2005	7	1956682	0.357748474202758
< 1 year	F	2006	4	1975919	0.202437448093773
< 1 year	F	2008	5	2022889	0.247171248644884
< 1 year	F	2013	6	1925056	0.31167924465574
< 1 year	F	2019	4	1847935	0.21645782995614
< 1 year	M	2001	8	2049753	0.390290927736171
< 1 year	M	2002	6	2018522	0.297247193738785
< 1 year	M	2003	4	2033237	0.196730631992237
< 1 year	M	2004	3	2052042	0.146195838096881
< 1 year	M	2005	4	2047711	0.195340065077543
< 1 year	M	2006	9	2065819	0.435662562886681
< 1 year	M	2010	9	2014276	0.446810665469876
< 1 year	M	2013	7	2016727	0.347097053790622
