Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2000	1	7508434	0.013318356397619
1-4 years	F	2001	5	7468536	0.0669475249232246
1-4 years	F	2002	7	7564711	0.0925349296225593
1-4 years	F	2003	7	7636693	0.09166271316655
1-4 years	F	2004	7	7713175	0.0907538076084103
1-4 years	F	2005	1	7785123	0.0128450122111109
1-4 years	M	2000	1	7861716	0.012719869300799
1-4 years	M	2001	1	7817023	0.0127925938045724
1-4 years	M	2002	9	7913020	0.113736601196509
1-4 years	M	2003	6	7979882	0.075189081743314
1-4 years	M	2004	2	8058452	0.0248186624428612
1-4 years	M	2005	2	8127884	0.0246066503901877
10-14 years	F	2000	10	10007875	0.0999213119668261
10-14 years	F	2001	11	10231469	0.107511443371426
10-14 years	F	2002	10	10371422	0.0964187938741669
10-14 years	F	2003	10	10444875	0.0957407340920787
10-14 years	F	2004	10	10443706	0.0957514506823536
10-14 years	F	2005	12	10348382	0.11596015686317
10-14 years	M	2000	6	10520197	0.0570331525160603
10-14 years	M	2001	5	10747209	0.0465237067595875
10-14 years	M	2002	12	10889999	0.110192847584284
10-14 years	M	2003	7	10970478	0.0638076116646877
10-14 years	M	2004	14	10967974	0.127644358019084
10-14 years	M	2005	6	10864197	0.0552272754258782
15-19 years	F	2000	26	9828886	0.264526417337631
15-19 years	F	2001	27	9908897	0.272482396375702
15-19 years	F	2002	24	9981879	0.240435693520228
15-19 years	F	2003	34	10086567	0.337081982402933
15-19 years	F	2004	36	10242793	0.351466636102087
15-19 years	F	2005	21	10434789	0.20124987673445
15-19 years	M	2000	53	10391004	0.510056583560164
15-19 years	M	2001	52	10547387	0.493013103624623
15-19 years	M	2002	46	10628491	0.432798974002989
15-19 years	M	2003	48	10710599	0.448154206874891
15-19 years	M	2004	54	10859759	0.497248603767358
15-19 years	M	2005	70	11051425	0.633402479770708
20-24 years	F	2000	46	9276187	0.495893409652048
20-24 years	F	2001	32	9676950	0.330682704777848
20-24 years	F	2002	49	9916245	0.494138658332867
20-24 years	F	2003	49	10093723	0.48545021495042
20-24 years	F	2004	67	10190641	0.657466002383952
20-24 years	F	2005	71	10222806	0.694525553942822
20-24 years	M	2000	129	9687814	1.33156974318458
20-24 years	M	2001	121	10080336	1.20035681350304
20-24 years	M	2002	119	10327520	1.15226114304305
20-24 years	M	2003	150	10497965	1.42884835299032
20-24 years	M	2004	148	10654919	1.38902979928801
20-24 years	M	2005	171	10737149	1.59260153696293
25-29 years	F	2000	68	9582576	0.709621295985547
25-29 years	F	2001	70	9303113	0.752436308147606
25-29 years	F	2002	63	9248586	0.681185210366212
25-29 years	F	2003	69	9307104	0.741369173482965
25-29 years	F	2004	76	9479080	0.80176557218633
25-29 years	F	2005	83	9712544	0.854564983180514
25-29 years	M	2000	188	9798760	1.91861010985063
25-29 years	M	2001	198	9516234	2.08065501541891
25-29 years	M	2002	176	9442754	1.86386302131772
25-29 years	M	2003	223	9464481	2.35617779781057
25-29 years	M	2004	240	9627975	2.49273601146659
25-29 years	M	2005	239	9822166	2.43327184655604
30-34 years	F	2000	132	10188619	1.29556321617287
30-34 years	F	2001	122	10263930	1.18862852727951
30-34 years	F	2002	139	10270193	1.35343123542079
30-34 years	F	2003	128	10193818	1.25566299104026
30-34 years	F	2004	127	10041145	1.26479599687087
30-34 years	F	2005	109	9835154	1.10826937737833
30-34 years	M	2000	339	10321769	3.28432073998168
30-34 years	M	2001	332	10388245	3.195920003812
30-34 years	M	2002	281	10388113	2.70501485688498
30-34 years	M	2003	303	10278392	2.94793193332187
30-34 years	M	2004	311	10118356	3.0736218413347
30-34 years	M	2005	285	9888783	2.88205333254861
35-39 years	F	2000	204	11387968	1.79136435929571
35-39 years	F	2001	241	11141510	2.16308202389084
35-39 years	F	2002	262	10903446	2.40291005247332
35-39 years	F	2003	248	10660101	2.32643199159182
35-39 years	F	2004	219	10453320	2.09502818243391
35-39 years	F	2005	231	10411620	2.2186749036173
35-39 years	M	2000	676	11318696	5.97241943771615
35-39 years	M	2001	582	11094408	5.24588603555954
35-39 years	M	2002	611	10847772	5.63249301331186
35-39 years	M	2003	606	10604058	5.71479333666413
35-39 years	M	2004	577	10421329	5.53672185188665
35-39 years	M	2005	512	10387033	4.92922281078726
40-44 years	F	2000	365	11312761	3.22644489705033
40-44 years	F	2001	381	11500919	3.31277874402906
40-44 years	F	2002	422	11536009	3.65811087699394
40-44 years	F	2003	401	11546602	3.47288319108947
40-44 years	F	2004	376	11562414	3.25191607911635
40-44 years	F	2005	384	11453723	3.35262167593891
40-44 years	M	2000	946	11129102	8.50023658692318
40-44 years	M	2001	987	11314915	8.72299968669672
40-44 years	M	2002	1066	11353422	9.38923964950832
40-44 years	M	2003	1045	11343445	9.21236890556617
40-44 years	M	2004	1014	11363212	8.92353324042533
40-44 years	M	2005	1071	11253162	9.51732499718746
45-49 years	F	2000	361	10202898	3.53821041825568
45-49 years	F	2001	403	10505949	3.83592191433634
45-49 years	F	2002	433	10785791	4.01454098266877
45-49 years	F	2003	468	11017265	4.24787821659913
45-49 years	F	2004	546	11184506	4.88175338276004
45-49 years	F	2005	557	11357088	4.9044262050272
45-49 years	M	2000	1146	9889506	11.5880408991106
45-49 years	M	2001	1248	10193034	12.2436558143532
45-49 years	M	2002	1256	10466497	12.0001945254463
45-49 years	M	2003	1360	10705411	12.7038560219687
45-49 years	M	2004	1367	10880756	12.5634652592154
45-49 years	M	2005	1400	11060083	12.65813285488
5-9 years	F	2000	6	10026228	0.0598430436650752
5-9 years	F	2001	2	9844298	0.0203163293106324
5-9 years	F	2002	8	9699735	0.0824764800275471
5-9 years	F	2003	3	9581247	0.0313111644027129
5-9 years	F	2004	5	9503231	0.0526136847562687
5-9 years	F	2005	6	9473900	0.063331890773599
5-9 years	M	2000	2	10523277	0.0190054865988988
5-9 years	M	2001	3	10329064	0.0290442580276393
5-9 years	M	2002	1	10172682	0.00983024928922382
5-9 years	M	2003	8	10039604	0.0796844178316197
5-9 years	M	2004	9	9951006	0.0904431170074664
5-9 years	M	2005	2	9915167	0.0201711176422949
50-54 years	F	2000	275	8977824	3.06310304144969
50-54 years	F	2001	313	9541132	3.28053316943943
50-54 years	F	2002	318	9571812	3.32225497115907
50-54 years	F	2003	396	9759654	4.05752089162177
50-54 years	F	2004	431	9999623	4.31016249312599
50-54 years	F	2005	501	10257441	4.88425914416666
50-54 years	M	2000	982	8607724	11.4083583534974
50-54 years	M	2001	1106	9146153	12.0925158369863
50-54 years	M	2002	1235	9168094	13.4706297732113
50-54 years	M	2003	1308	9337624	14.0078461073181
50-54 years	M	2004	1421	9565045	14.8561768397326
50-54 years	M	2005	1518	9821292	15.4562149256941
55-59 years	F	2000	275	6960508	3.95086105784233
55-59 years	F	2001	287	7209396	3.98091601571061
55-59 years	F	2002	311	7801990	3.98616250469431
55-59 years	F	2003	332	8141956	4.07764424175223
55-59 years	F	2004	367	8547949	4.29342758128295
55-59 years	F	2005	439	9007859	4.87352210997086
55-59 years	M	2000	776	6508729	11.9224506044114
55-59 years	M	2001	801	6759579	11.8498504122816
55-59 years	M	2002	937	7341077	12.7637947401996
55-59 years	M	2003	981	7672601	12.7857554432975
55-59 years	M	2004	1158	8059227	14.3686236905847
55-59 years	M	2005	1269	8495361	14.9375641600163
60-64 years	F	2000	259	5668820	4.56885207150694
60-64 years	F	2001	284	5834170	4.86787323646723
60-64 years	F	2002	312	6051668	5.15560338075387
60-64 years	F	2003	395	6377463	6.19368548276956
60-64 years	F	2004	370	6637798	5.57413768843222
60-64 years	F	2005	451	6860551	6.57381600982195
60-64 years	M	2000	666	5136627	12.9657068734016
60-64 years	M	2001	756	5302150	14.2583668889036
60-64 years	M	2002	794	5508597	14.413833504248
60-64 years	M	2003	863	5816925	14.8360173115521
60-64 years	M	2004	949	6060330	15.6592132771648
60-64 years	M	2005	1059	6277726	16.8691656819683
65-69 years	F	2000	393	5133183	7.65606836927497
65-69 years	F	2001	443	5134618	8.62771096116595
65-69 years	F	2002	430	5163814	8.3271783220697
65-69 years	F	2003	491	5253706	9.34578371914987
65-69 years	F	2004	510	5370418	9.49646750029514
65-69 years	F	2005	617	5469500	11.2807386415577
65-69 years	M	2000	725	4400362	16.4759172086297
65-69 years	M	2001	799	4427615	18.0458328016325
65-69 years	M	2002	818	4474667	18.2806899373741
65-69 years	M	2003	838	4577090	18.3085759729435
65-69 years	M	2004	866	4703011	18.4137353708082
65-69 years	M	2005	929	4809127	19.3174353682072
70-74 years	F	2000	905	4954529	18.2661157094852
70-74 years	F	2001	952	4908508	19.3948955568576
70-74 years	F	2002	1058	4852844	21.8016486827106
70-74 years	F	2003	1114	4794496	23.2349761059348
70-74 years	F	2004	1139	4739945	24.0298146919426
70-74 years	F	2005	1315	4729069	27.8067416652199
70-74 years	M	2000	1092	3902912	27.9791089319974
70-74 years	M	2001	1138	3913438	29.0792903835451
70-74 years	M	2002	1167	3897210	29.9444987568029
70-74 years	M	2003	1227	3875623	31.6594261103312
70-74 years	M	2004	1292	3854159	33.5222288442174
70-74 years	M	2005	1353	3874001	34.9251329568578
75-79 years	F	2000	2205	4371357	50.4420023347441
75-79 years	F	2001	2569	4378159	58.6776313971238
75-79 years	F	2002	2667	4368692	61.0480207805906
75-79 years	F	2003	2935	4365982	67.2242808147171
75-79 years	F	2004	2889	4321319	66.8545876849175
75-79 years	F	2005	3217	4299256	74.8269002822814
75-79 years	M	2000	1807	3044456	59.3537893140844
75-79 years	M	2001	1934	3077254	62.8482406717158
75-79 years	M	2002	2094	3101769	67.5098629201594
75-79 years	M	2003	2267	3131860	72.3851002279795
75-79 years	M	2004	2268	3140080	72.2274591730147
75-79 years	M	2005	2548	3164353	80.5219898032868
80-84 years	F	2000	4528	3110470	145.572855549161
80-84 years	F	2001	5024	3211574	156.434197063496
80-84 years	F	2002	5599	3295412	169.902883159981
80-84 years	F	2003	6097	3347175	182.153607146325
80-84 years	F	2004	6333	3417423	185.315075131173
80-84 years	F	2005	7452	3454579	215.713694780174
80-84 years	M	2000	2578	1834897	140.498349498637
80-84 years	M	2001	2920	1926631	151.55989911924
80-84 years	M	2002	3338	1998991	166.984243550871
80-84 years	M	2003	3611	2051421	176.02432655218
80-84 years	M	2004	3698	2111081	175.170919543116
80-84 years	M	2005	4505	2156614	208.892272794297
< 1 year	F	2000	1	1856631	0.0538609987660445
< 1 year	F	2001	1	1962905	0.0509449005428179
< 1 year	F	2002	4	1932939	0.206938760095378
< 1 year	F	2003	7	1942634	0.360335503239416
< 1 year	F	2005	6	1956682	0.306641549316649
< 1 year	M	2000	7	1949017	0.359155410137521
< 1 year	M	2001	6	2049753	0.292718195802128
< 1 year	M	2002	7	2018522	0.346788392695249
< 1 year	M	2004	7	2052042	0.341123622226056
< 1 year	M	2005	9	2047711	0.439515146424471
