Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2020	168	7613266	2.20667450736648
1-4 years	F	2021	143	7459995	1.91689136520869
1-4 years	F	2022	158	7263012	2.17540601612664
1-4 years	M	2020	174	7953016	2.18784923857817
1-4 years	M	2021	176	7802850	2.25558609995066
1-4 years	M	2022	145	7592228	1.90984780752106
10-14 years	F	2020	203	10159455	1.99813867968311
10-14 years	F	2021	205	10459561	1.9599292933996
10-14 years	F	2022	213	10187986	2.09069780818309
10-14 years	M	2020	234	10594968	2.20859562766023
10-14 years	M	2021	274	10988223	2.49357880705552
10-14 years	M	2022	264	10701853	2.46686251437017
15-19 years	F	2020	240	10266332	2.33773854186675
15-19 years	F	2021	224	10541690	2.12489648244257
15-19 years	F	2022	297	10553749	2.81416584760543
15-19 years	M	2020	338	10694597	3.16047439655744
15-19 years	M	2021	411	11022976	3.72857565869689
15-19 years	M	2022	375	11082043	3.38385259829799
20-24 years	F	2020	325	10561909	3.07709524859568
20-24 years	F	2021	297	10550759	2.81496335950807
20-24 years	F	2022	304	11103791	2.73780369245062
20-24 years	M	2020	468	11032846	4.24187920324457
20-24 years	M	2021	474	10973238	4.31960010345169
20-24 years	M	2022	519	11601988	4.47337128774827
25-29 years	F	2020	654	11356117	5.75901076045624
25-29 years	F	2021	614	11013419	5.57501716769334
25-29 years	F	2022	585	10840422	5.39646888285345
25-29 years	M	2020	679	11875126	5.71783406761326
25-29 years	M	2021	705	11379058	6.19559193739939
25-29 years	M	2022	732	11352742	6.44778151392853
30-34 years	F	2020	1283	11269150	11.3850645345922
30-34 years	F	2021	1291	11428324	11.2964945691074
30-34 years	F	2022	1271	11471316	11.0798098491925
30-34 years	M	2020	1088	11569253	9.40423724850688
30-34 years	M	2021	1131	11674304	9.68794370953506
30-34 years	M	2022	1159	11836820	9.79148115794614
35-39 years	F	2020	2344	10890716	21.5229191542595
35-39 years	F	2021	2444	11035485	22.1467384532714
35-39 years	F	2022	2429	10965649	22.1509917014488
35-39 years	M	2020	1750	10937588	15.9998712696072
35-39 years	M	2021	1759	11263833	15.6163536870619
35-39 years	M	2022	1869	11302300	16.5364571812817
40-44 years	F	2020	3822	10199608	37.4720283367753
40-44 years	F	2021	4073	10510756	38.75078062891
40-44 years	F	2022	4046	10609527	38.1355361082544
40-44 years	M	2020	3065	10108280	30.321676882714
40-44 years	M	2021	3158	10593780	29.8099450809815
40-44 years	M	2022	3089	10817889	28.5545544052079
45-49 years	F	2020	6614	10097702	65.5000513978329
45-49 years	F	2021	6602	9905753	66.6481387129277
45-49 years	F	2022	6313	9779109	64.5559835768269
45-49 years	M	2020	5752	9872904	58.2604672343618
45-49 years	M	2021	5389	9875757	54.5679688149476
45-49 years	M	2022	5391	9844989	54.7588219753217
5-9 years	F	2020	190	9890958	1.92094638355557
5-9 years	F	2021	167	9915390	1.68425044299821
5-9 years	F	2022	190	9777249	1.94328691025461
5-9 years	M	2020	220	10346753	2.12627091803583
5-9 years	M	2021	204	10376158	1.96604562112489
5-9 years	M	2022	219	10231946	2.14035531461953
50-54 years	F	2020	11741	10343739	113.508277809407
50-54 years	F	2021	11344	10470724	108.340168263436
50-54 years	F	2022	11264	10372906	108.59059168183
50-54 years	M	2020	10973	10051788	109.164658068793
50-54 years	M	2021	10779	10436202	103.284700698587
50-54 years	M	2022	10898	10434641	104.440584012426
55-59 years	F	2020	20576	11091171	185.516930538714
55-59 years	F	2021	19756	10937255	180.630331833719
55-59 years	F	2022	19172	10593091	180.98588976532
55-59 years	M	2020	22805	10511928	216.944027774924
55-59 years	M	2021	21789	10630059	204.975343975043
55-59 years	M	2022	20496	10373923	197.572316663619
60-64 years	F	2020	30915	10823072	285.63978877716
60-64 years	F	2021	30996	10902491	284.302000341023
60-64 years	F	2022	30646	10820443	283.223154541824
60-64 years	M	2020	37486	9977506	375.705111076856
60-64 years	M	2021	36922	10333259	357.312247762298
60-64 years	M	2022	36256	10297980	352.069046550877
65-69 years	F	2020	36934	9483316	389.462926259127
65-69 years	F	2021	37558	9646107	389.359147685175
65-69 years	F	2022	38771	9757521	397.344776403761
65-69 years	M	2020	46375	8390351	552.718235506476
65-69 years	M	2021	47099	8748213	538.384239158329
65-69 years	M	2022	47266	8873901	532.640605298617
70-74 years	F	2020	42953	7882542	544.913049622825
70-74 years	F	2021	44081	8150929	540.809519994592
70-74 years	F	2022	43129	8120246	531.129229336156
70-74 years	M	2020	52480	6793189	772.538494071047
70-74 years	M	2021	53846	7120873	756.171328992948
70-74 years	M	2022	53070	7036771	754.18114359555
75-79 years	F	2020	41210	5513149	747.485692840879
75-79 years	F	2021	41808	5432359	769.610403141619
75-79 years	F	2022	44533	5951314	748.288529222286
75-79 years	M	2020	48857	4473684	1092.09769845166
75-79 years	M	2021	49374	4472410	1103.96855386693
75-79 years	M	2022	51595	4909686	1050.8818690238
80-84 years	F	2020	36765	3715123	989.603843533579
80-84 years	F	2021	37210	3605202	1032.11969814729
80-84 years	F	2022	38109	3834386	993.874899397192
80-84 years	M	2020	41125	2749591	1495.67699341466
80-84 years	M	2021	41537	2696104	1540.63048012985
80-84 years	M	2022	42552	2825159	1506.18071407662
< 1 year	F	2020	47	1826869	2.57270773109621
< 1 year	F	2021	37	1742991	2.12278778261047
< 1 year	F	2022	42	1800246	2.33301448801997
< 1 year	M	2020	46	1908141	2.41072331656832
< 1 year	M	2021	41	1821502	2.25088965040939
< 1 year	M	2022	30	1882867	1.59331487566567
