Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2020	1503	7613266	19.7418558605466
1-4 years	F	2021	1711	7459995	22.9356722088956
1-4 years	F	2022	1803	7263012	24.8244116903566
1-4 years	M	2020	2026	7953016	25.4746123986171
1-4 years	M	2021	2105	7802850	26.9773223886144
1-4 years	M	2022	2353	7592228	30.9922199386004
10-14 years	F	2020	1296	10159455	12.7565897973858
10-14 years	F	2021	1450	10459561	13.8629145142898
10-14 years	F	2022	1508	10187986	14.8017478626296
10-14 years	M	2020	2117	10594968	19.9811835203278
10-14 years	M	2021	2119	10988223	19.284282818068
10-14 years	M	2022	2164	10701853	20.2207972768828
15-19 years	F	2020	3327	10266332	32.4069005366279
15-19 years	F	2021	3703	10541690	35.1271949753787
15-19 years	F	2022	3565	10553749	33.7794654771494
15-19 years	M	2020	8951	10694597	83.6964684129752
15-19 years	M	2021	9704	11022976	88.0343021703032
15-19 years	M	2022	9180	11082043	82.8367116063347
20-24 years	F	2020	6005	10561909	56.855252208668
20-24 years	F	2021	6693	10550759	63.4361944955808
20-24 years	F	2022	6030	11103791	54.3057771890699
20-24 years	M	2020	17533	11032846	158.916384765998
20-24 years	M	2021	18207	10973238	165.921854606635
20-24 years	M	2022	16457	11601988	141.846380120372
25-29 years	F	2020	9142	11356117	80.5028690704754
25-29 years	F	2021	9802	11013419	89.0005183676386
25-29 years	F	2022	8818	10840422	81.3436967675244
25-29 years	M	2020	23554	11875126	198.347369114231
25-29 years	M	2021	25393	11379058	223.155554704089
25-29 years	M	2022	22477	11352742	197.987411323185
30-34 years	F	2020	12512	11269150	111.028782117551
30-34 years	F	2021	14562	11428324	127.4202586486
30-34 years	F	2022	13040	11471316	113.674839050724
30-34 years	M	2020	28278	11569253	244.423732457057
30-34 years	M	2021	32517	11674304	278.534806014988
30-34 years	M	2022	30034	11836820	253.733688608934
35-39 years	F	2020	16015	10890716	147.051855911035
35-39 years	F	2021	18923	11035485	171.474112827846
35-39 years	F	2022	16595	10965649	151.336231900182
35-39 years	M	2020	32066	10937588	293.172498360699
35-39 years	M	2021	37480	11263833	332.74641056912
35-39 years	M	2022	33877	11302300	299.735452076126
40-44 years	F	2020	19981	10199608	195.899685556543
40-44 years	F	2021	24427	10510756	232.400029074978
40-44 years	F	2022	21524	10609527	202.874265742478
40-44 years	M	2020	36428	10108280	360.377828869006
40-44 years	M	2021	44109	10593780	416.366962500637
40-44 years	M	2022	39609	10817889	366.143523935215
45-49 years	F	2020	28277	10097702	280.034011698899
45-49 years	F	2021	31921	9905753	322.247082074427
45-49 years	F	2022	27018	9779109	276.282839264804
45-49 years	M	2020	48154	9872904	487.738967177236
45-49 years	M	2021	54223	9875757	549.051581564836
45-49 years	M	2022	46125	9844989	468.512458469989
5-9 years	F	2020	965	9890958	9.75638557963748
5-9 years	F	2021	1031	9915390	10.3979772858153
5-9 years	F	2022	1144	9777249	11.7006327649015
5-9 years	M	2020	1245	10346753	12.032760422521
5-9 years	M	2021	1375	10376158	13.2515329855232
5-9 years	M	2022	1423	10231946	13.9074228890575
50-54 years	F	2020	43021	10343739	415.913433237246
50-54 years	F	2021	48342	10470724	461.687272054922
50-54 years	F	2022	41419	10372906	399.299868330051
50-54 years	M	2020	71690	10051788	713.206446455098
50-54 years	M	2021	81551	10436202	781.424123450274
50-54 years	M	2022	68722	10434641	658.594771013205
55-59 years	F	2020	69568	11091171	627.237646953599
55-59 years	F	2021	75317	10937255	688.627996695697
55-59 years	F	2022	64801	10593091	611.728908965287
55-59 years	M	2020	113660	10511928	1081.24789286989
55-59 years	M	2021	122291	10630059	1150.42635229024
55-59 years	M	2022	103522	10373923	997.90599949508
60-64 years	F	2020	99854	10823072	922.603120444916
60-64 years	F	2021	109893	10902491	1007.96230879714
60-64 years	F	2022	98462	10820443	909.962743669552
60-64 years	M	2020	157467	9977506	1578.22004817637
60-64 years	M	2021	170670	10333259	1651.65704256518
60-64 years	M	2022	150756	10297980	1463.93758775993
65-69 years	F	2020	123652	9483316	1303.88990517663
65-69 years	F	2021	134816	9646107	1397.6208225764
65-69 years	F	2022	125440	9757521	1285.57243176827
65-69 years	M	2020	182736	8390351	2177.93033926709
65-69 years	M	2021	196168	8748213	2242.37795764689
65-69 years	M	2022	180725	8873901	2036.590221144
70-74 years	F	2020	158856	7882542	2015.28897657634
70-74 years	F	2021	170509	8150929	2091.89651878945
70-74 years	F	2022	158156	8120246	1947.67498423077
70-74 years	M	2020	209263	6793189	3080.48252448151
70-74 years	M	2021	222773	7120873	3128.45068294295
70-74 years	M	2022	204260	7036771	2902.75184456052
75-79 years	F	2020	182440	5513149	3309.17956325867
75-79 years	F	2021	188622	5432359	3472.19320372604
75-79 years	F	2022	189383	5951314	3182.20480384668
75-79 years	M	2020	215751	4473684	4822.66963871387
75-79 years	M	2021	220245	4472410	4924.52615033058
75-79 years	M	2022	218209	4909686	4444.45938090542
80-84 years	F	2020	210786	3715123	5673.72870292585
80-84 years	F	2021	208642	3605202	5787.24853697518
80-84 years	F	2022	208013	3834386	5424.93635226083
80-84 years	M	2020	213107	2749591	7750.49816499981
80-84 years	M	2021	212144	2696104	7868.53919581737
80-84 years	M	2022	209298	2825159	7408.36179485827
< 1 year	F	2020	8723	1826869	477.483607198984
< 1 year	F	2021	9011	1742991	516.984884029809
< 1 year	F	2022	9182	1800246	510.041405452366
< 1 year	M	2020	10859	1908141	569.087923795988
< 1 year	M	2021	10909	1821502	598.90134625161
< 1 year	M	2022	11371	1882867	603.919448373146
