Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2020	1	7613266	0.0131349673057529
1-4 years	F	2021	7	7459995	0.0938338430521736
1-4 years	F	2022	7	7263012	0.0963787475499145
1-4 years	M	2020	1	7953016	0.0125738461987251
1-4 years	M	2021	8	7802850	0.102526640906848
1-4 years	M	2022	1	7592228	0.0131713641898004
10-14 years	F	2020	7	10159455	0.0689013337821763
10-14 years	F	2021	10	10459561	0.0956063069951024
10-14 years	F	2022	11	10187986	0.107970309342789
10-14 years	M	2020	8	10594968	0.0755075428259906
10-14 years	M	2021	5	10988223	0.0455032629024729
10-14 years	M	2022	5	10701853	0.0467208809539806
15-19 years	F	2020	23	10266332	0.224033276928897
15-19 years	F	2021	15	10541690	0.142292175163565
15-19 years	F	2022	10	10553749	0.0947530588419338
15-19 years	M	2020	10	10694597	0.0935051596614627
15-19 years	M	2021	1	11022976	0.00907196024013842
15-19 years	M	2022	6	11082043	0.0541416415727678
20-24 years	F	2020	50	10561909	0.473399269014721
20-24 years	F	2021	52	10550759	0.492855537691649
20-24 years	F	2022	40	11103791	0.360237327954029
20-24 years	M	2020	27	11032846	0.244723800187187
20-24 years	M	2021	22	10973238	0.200487768514635
20-24 years	M	2022	27	11601988	0.232718737512916
25-29 years	F	2020	54	11356117	0.475514649945928
25-29 years	F	2021	73	11013419	0.662827774009143
25-29 years	F	2022	43	10840422	0.396663524722562
25-29 years	M	2020	42	11875126	0.353680457790511
25-29 years	M	2021	25	11379058	0.219701841751751
25-29 years	M	2022	29	11352742	0.255444896043617
30-34 years	F	2020	100	11269150	0.887378373701655
30-34 years	F	2021	94	11428324	0.822517807510533
30-34 years	F	2022	89	11471316	0.77584821131246
30-34 years	M	2020	52	11569253	0.449467221435991
30-34 years	M	2021	55	11674304	0.471120162709486
30-34 years	M	2022	60	11836820	0.506892898599455
35-39 years	F	2020	144	10890716	1.32222711527874
35-39 years	F	2021	130	11035485	1.17801800283359
35-39 years	F	2022	114	10965649	1.03961014984156
35-39 years	M	2020	80	10937588	0.731422686610613
35-39 years	M	2021	96	11263833	0.85228536325068
35-39 years	M	2022	80	11302300	0.707820532104085
40-44 years	F	2020	183	10199608	1.79418660011248
40-44 years	F	2021	181	10510756	1.72204549320715
40-44 years	F	2022	162	10609527	1.52692952287128
40-44 years	M	2020	117	10108280	1.15746694788827
40-44 years	M	2021	146	10593780	1.37816718867109
40-44 years	M	2022	127	10817889	1.17398135625167
45-49 years	F	2020	259	10097702	2.56494002298741
45-49 years	F	2021	246	9905753	2.48340535040597
45-49 years	F	2022	216	9779109	2.20879018732688
45-49 years	M	2020	165	9872904	1.67124080209835
45-49 years	M	2021	187	9875757	1.89352573174897
45-49 years	M	2022	173	9844989	1.75723913962728
5-9 years	F	2020	8	9890958	0.0808819529918133
5-9 years	F	2021	6	9915390	0.0605119919640075
5-9 years	F	2022	1	9777249	0.0102278258434453
5-9 years	M	2020	6	10346753	0.0579892068555227
5-9 years	M	2021	7	10376158	0.0674623497444815
5-9 years	M	2022	2	10231946	0.0195466238778039
50-54 years	F	2020	328	10343739	3.17100035103361
50-54 years	F	2021	306	10470724	2.92243401697915
50-54 years	F	2022	315	10372906	3.0367574911023
50-54 years	M	2020	255	10051788	2.53686209856396
50-54 years	M	2021	236	10436202	2.26135906529981
50-54 years	M	2022	287	10434641	2.75045399261939
55-59 years	F	2020	493	11091171	4.44497700017428
55-59 years	F	2021	485	10937255	4.43438504451071
55-59 years	F	2022	477	10593091	4.50293497903492
55-59 years	M	2020	411	10511928	3.9098441313525
55-59 years	M	2021	419	10630059	3.94165262864486
55-59 years	M	2022	421	10373923	4.05825260125798
60-64 years	F	2020	682	10823072	6.30135325718983
60-64 years	F	2021	683	10902491	6.26462337827199
60-64 years	F	2022	632	10820443	5.84079598219777
60-64 years	M	2020	568	9977506	5.6928053964588
60-64 years	M	2021	598	10333259	5.78713840425368
60-64 years	M	2022	662	10297980	6.42844519022177
65-69 years	F	2020	827	9483316	8.72057832935231
65-69 years	F	2021	898	9646107	9.30945509934733
65-69 years	F	2022	830	9757521	8.50625891555857
65-69 years	M	2020	686	8390351	8.17605842711467
65-69 years	M	2021	767	8748213	8.76750486070698
65-69 years	M	2022	827	8873901	9.31946389755757
70-74 years	F	2020	1036	7882542	13.1429683470129
70-74 years	F	2021	1157	8150929	14.1947009966594
70-74 years	F	2022	1192	8120246	14.6793582361914
70-74 years	M	2020	823	6793189	12.1150758502376
70-74 years	M	2021	927	7120873	13.0180667454679
70-74 years	M	2022	914	7036771	12.9889121018717
75-79 years	F	2020	1093	5513149	19.8253303148527
75-79 years	F	2021	1173	5432359	21.5928291926215
75-79 years	F	2022	1220	5951314	20.4996745256594
75-79 years	M	2020	811	4473684	18.1282361472111
75-79 years	M	2021	857	4472410	19.1619283563001
75-79 years	M	2022	1010	4909686	20.5715803413905
80-84 years	F	2020	1114	3715123	29.9855482577562
80-84 years	F	2021	1163	3605202	32.2589413852539
80-84 years	F	2022	1281	3834386	33.4082171174211
80-84 years	M	2020	755	2749591	27.4586293015943
80-84 years	M	2021	847	2696104	31.4157020649055
80-84 years	M	2022	850	2825159	30.086802194142
< 1 year	F	2020	5	1826869	0.273692311818746
< 1 year	F	2021	2	1742991	0.114745285546512
< 1 year	F	2022	5	1800246	0.277739820002377
< 1 year	M	2020	1	1908141	0.0524070286210505
< 1 year	M	2021	12	1821502	0.658796970851528
< 1 year	M	2022	3	1882867	0.159331487566567
