Five-Year Age Groups	Gender	Year	Deaths	Population	Crude Rate
1-4 years	F	2000	2	7508434	0.026636712795238
1-4 years	F	2001	3	7468536	0.0401685149539347
1-4 years	F	2002	3	7564711	0.0396578269810968
1-4 years	F	2003	5	7636693	0.0654733665475357
1-4 years	F	2004	1	7713175	0.0129648296583443
1-4 years	F	2005	6	7785123	0.0770700732666652
1-4 years	F	2006	2	7775092	0.0257231682917707
1-4 years	F	2007	5	7813088	0.0639951834665116
1-4 years	F	2008	3	7891294	0.0380165787765606
1-4 years	F	2009	8	7943260	0.100714316288275
1-4 years	F	2010	8	7952058	0.100602887956803
1-4 years	F	2011	5	7909731	0.0632132748888679
1-4 years	F	2012	9	7856870	0.114549432534839
1-4 years	F	2013	2	7790614	0.0256719175151021
1-4 years	F	2014	3	7790662	0.0385076390170694
1-4 years	F	2015	6	7786776	0.0770537126019806
1-4 years	F	2016	1	7800517	0.0128196631069453
1-4 years	F	2017	5	7818747	0.0639488654639931
1-4 years	F	2019	5	7719541	0.0647706903817209
1-4 years	F	2020	1	7613266	0.0131349673057529
1-4 years	F	2021	7	7459995	0.0938338430521736
1-4 years	F	2022	7	7263012	0.0963787475499145
1-4 years	M	2000	8	7861716	0.101758954406392
1-4 years	M	2001	4	7817023	0.0511703752182896
1-4 years	M	2002	9	7913020	0.113736601196509
1-4 years	M	2003	7	7979882	0.0877205953671997
1-4 years	M	2004	9	8058452	0.111683980992876
1-4 years	M	2005	7	8127884	0.0861232763656568
1-4 years	M	2006	9	8122053	0.110809422199043
1-4 years	M	2007	7	8164877	0.0857330735049652
1-4 years	M	2008	1	8247098	0.0121254773497296
1-4 years	M	2009	8	8297671	0.0964125957753688
1-4 years	M	2010	2	8305151	0.0240814405421407
1-4 years	M	2011	8	8255790	0.0969016896020853
1-4 years	M	2013	9	8135691	0.110623670441761
1-4 years	M	2014	7	8137871	0.0860175837144629
1-4 years	M	2015	6	8142467	0.0736877410740504
1-4 years	M	2016	5	8156375	0.0613017425020306
1-4 years	M	2017	6	8180818	0.0733422990219316
1-4 years	M	2018	3	8163697	0.0367480566708931
1-4 years	M	2019	9	8074090	0.111467670040834
1-4 years	M	2020	1	7953016	0.0125738461987251
1-4 years	M	2021	8	7802850	0.102526640906848
1-4 years	M	2022	1	7592228	0.0131713641898004
10-14 years	F	2000	19	10007875	0.18985049273697
10-14 years	F	2001	11	10231469	0.107511443371426
10-14 years	F	2002	18	10371422	0.1735538289735
10-14 years	F	2003	12	10444875	0.114888880910494
10-14 years	F	2004	20	10443706	0.191502901364707
10-14 years	F	2005	21	10348382	0.202930274510547
10-14 years	F	2006	15	10261944	0.146171134825916
10-14 years	F	2007	17	10170082	0.167156960976323
10-14 years	F	2008	12	10108474	0.118712280409486
10-14 years	F	2009	6	10088732	0.0594722904721822
10-14 years	F	2010	16	10097332	0.158457699519041
10-14 years	F	2011	10	10117822	0.0988355003675692
10-14 years	F	2012	19	10102004	0.188081493533362
10-14 years	F	2013	16	10097931	0.158448299953723
10-14 years	F	2014	10	10120287	0.0988114269881872
10-14 years	F	2015	1	10101942	0.00989908673005646
10-14 years	F	2016	3	10099501	0.0297044378727226
10-14 years	F	2017	2	10173382	0.0196591457983196
10-14 years	F	2018	4	10220687	0.0391363124611878
10-14 years	F	2019	10	10180007	0.0982317595655877
10-14 years	F	2020	7	10159455	0.0689013337821763
10-14 years	F	2021	10	10459561	0.0956063069951024
10-14 years	F	2022	11	10187986	0.107970309342789
10-14 years	M	2000	4	10520197	0.0380221016773735
10-14 years	M	2001	13	10747209	0.120961637574928
10-14 years	M	2002	8	10889999	0.0734618983895223
10-14 years	M	2003	13	10970478	0.11849985023442
10-14 years	M	2004	12	10967974	0.109409449730643
10-14 years	M	2005	7	10864197	0.0644318213301913
10-14 years	M	2006	6	10771194	0.0557041308512315
10-14 years	M	2007	2	10670960	0.018742456161395
10-14 years	M	2008	10	10598181	0.0943558144553296
10-14 years	M	2009	1	10571832	0.00945909847980936
10-14 years	M	2010	7	10579862	0.0661634338897804
10-14 years	M	2011	8	10587030	0.0755641572754587
10-14 years	M	2012	11	10567214	0.104095554419547
10-14 years	M	2013	1	10552523	0.00947640673230468
10-14 years	M	2014	7	10551219	0.0663430452917336
10-14 years	M	2015	3	10520388	0.0285160585332024
10-14 years	M	2016	11	10518732	0.10457534235115
10-14 years	M	2017	4	10605072	0.0377178014444409
10-14 years	M	2018	5	10658840	0.0469094197867685
10-14 years	M	2019	12	10618261	0.113012855871597
10-14 years	M	2020	8	10594968	0.0755075428259906
10-14 years	M	2021	5	10988223	0.0455032629024729
10-14 years	M	2022	5	10701853	0.0467208809539806
15-19 years	F	2000	28	9828886	0.28487460328668
15-19 years	F	2001	51	9908897	0.514688970931881
15-19 years	F	2002	37	9981879	0.370671694177018
15-19 years	F	2003	48	10086567	0.475880445745316
15-19 years	F	2004	31	10242793	0.302651825532352
15-19 years	F	2005	32	10434789	0.306666478833448
15-19 years	F	2006	46	10597293	0.434073116596852
15-19 years	F	2007	32	10731326	0.298192413500438
15-19 years	F	2008	36	10805148	0.333174520145397
15-19 years	F	2009	12	10804571	0.111064104257356
15-19 years	F	2010	27	10736677	0.251474455271403
15-19 years	F	2011	28	10525097	0.266030802376453
15-19 years	F	2012	20	10397841	0.192347622934415
15-19 years	F	2013	18	10312774	0.174540817048837
15-19 years	F	2014	18	10283624	0.17503557111773
15-19 years	F	2015	22	10311036	0.213363623209152
15-19 years	F	2016	29	10328153	0.280785925615161
15-19 years	F	2017	22	10331169	0.212947828072506
15-19 years	F	2018	15	10322313	0.145316267778355
15-19 years	F	2019	22	10308963	0.213406527892282
15-19 years	F	2020	23	10266332	0.224033276928897
15-19 years	F	2021	15	10541690	0.142292175163565
15-19 years	F	2022	10	10553749	0.0947530588419338
15-19 years	M	2000	17	10391004	0.163603055104204
15-19 years	M	2001	17	10547387	0.161177360800357
15-19 years	M	2002	13	10628491	0.122312753522584
15-19 years	M	2003	23	10710599	0.214740557460885
15-19 years	M	2004	22	10859759	0.202582764497813
15-19 years	M	2005	21	11051425	0.190020743931212
15-19 years	M	2006	18	11210416	0.160564960301206
15-19 years	M	2007	19	11336490	0.167600377189059
15-19 years	M	2008	10	11405732	0.0876752145324824
15-19 years	M	2009	21	11388239	0.184400766439833
15-19 years	M	2010	20	11303666	0.176933748750184
15-19 years	M	2011	14	11118946	0.125911214965879
15-19 years	M	2012	20	10962861	0.1824341291931
15-19 years	M	2013	17	10846190	0.156737066195595
15-19 years	M	2014	11	10784023	0.102002749808675
15-19 years	M	2015	14	10797867	0.129655236538846
15-19 years	M	2016	15	10801846	0.138865153233994
15-19 years	M	2017	12	10800491	0.111106059900425
15-19 years	M	2018	11	10774908	0.102089038718474
15-19 years	M	2019	10	10745607	0.0930612854164497
15-19 years	M	2020	10	10694597	0.0935051596614627
15-19 years	M	2021	1	11022976	0.00907196024013842
15-19 years	M	2022	6	11082043	0.0541416415727678
20-24 years	F	2000	71	9276187	0.765400697506421
20-24 years	F	2001	89	9676950	0.919711272663391
20-24 years	F	2002	83	9916245	0.837010380441387
20-24 years	F	2003	81	10093723	0.802478926754776
20-24 years	F	2004	69	10190641	0.677091853201384
20-24 years	F	2005	79	10222806	0.772781954387083
20-24 years	F	2006	76	10238784	0.742275645232871
20-24 years	F	2007	78	10270163	0.75948161679615
20-24 years	F	2008	71	10339566	0.686682593834209
20-24 years	F	2009	68	10459413	0.650132086762422
20-24 years	F	2010	53	10571823	0.501332646223835
20-24 years	F	2011	49	10841132	0.451982320665407
20-24 years	F	2012	64	11033747	0.580038675891336
20-24 years	F	2013	63	11116473	0.56672651478576
20-24 years	F	2014	44	11172747	0.393815415313709
20-24 years	F	2015	58	11071459	0.523869527945684
20-24 years	F	2016	52	10889963	0.477503918057389
20-24 years	F	2017	52	10769493	0.482845385572004
20-24 years	F	2018	45	10672032	0.42166290355951
20-24 years	F	2019	37	10568188	0.35010732208776
20-24 years	F	2020	50	10561909	0.473399269014721
20-24 years	F	2021	52	10550759	0.492855537691649
20-24 years	F	2022	40	11103791	0.360237327954029
20-24 years	M	2000	36	9687814	0.371600858563139
20-24 years	M	2001	25	10080336	0.24800760609567
20-24 years	M	2002	21	10327520	0.20334020171348
20-24 years	M	2003	25	10497965	0.238141392165053
20-24 years	M	2004	32	10654919	0.300330767413624
20-24 years	M	2005	31	10737149	0.288717237695034
20-24 years	M	2006	36	10797351	0.333415112651242
20-24 years	M	2007	32	10807836	0.296081472738854
20-24 years	M	2008	29	10841046	0.267501862827628
20-24 years	M	2009	37	10924709	0.33868179005958
20-24 years	M	2010	30	11014176	0.272376254020273
20-24 years	M	2011	25	11312700	0.220990568122553
20-24 years	M	2012	22	11549456	0.190485162244871
20-24 years	M	2013	36	11678965	0.308246492732875
20-24 years	M	2014	38	11739427	0.323695526195614
20-24 years	M	2015	24	11667854	0.205693352008004
20-24 years	M	2016	24	11491065	0.208857925701404
20-24 years	M	2017	31	11349142	0.273148401879191
20-24 years	M	2018	25	11201547	0.223183458499081
20-24 years	M	2019	21	11064752	0.189791872425157
20-24 years	M	2020	27	11032846	0.244723800187187
20-24 years	M	2021	22	10973238	0.200487768514635
20-24 years	M	2022	27	11601988	0.232718737512916
25-29 years	F	2000	102	9582576	1.06443194397832
25-29 years	F	2001	91	9303113	0.978167200591888
25-29 years	F	2002	89	9248586	0.962309265437982
25-29 years	F	2003	101	9307104	1.08519255828666
25-29 years	F	2004	104	9479080	1.09715288825498
25-29 years	F	2005	96	9712544	0.988412510666618
25-29 years	F	2006	114	10014422	1.13835825971783
25-29 years	F	2007	100	10229259	0.977587917169758
25-29 years	F	2008	94	10393532	0.904408626441906
25-29 years	F	2009	86	10466871	0.821640010658391
25-29 years	F	2010	76	10466258	0.726143001634395
25-29 years	F	2011	69	10518279	0.656000853371545
25-29 years	F	2012	77	10553440	0.729619915401992
25-29 years	F	2013	73	10620319	0.687361650812937
25-29 years	F	2014	80	10826549	0.738924286954227
25-29 years	F	2015	63	11052155	0.570024578916962
25-29 years	F	2016	97	11259410	0.861501623974968
25-29 years	F	2017	74	11468230	0.645260864143813
25-29 years	F	2018	84	11542918	0.727718935541256
25-29 years	F	2019	75	11504446	0.651921874377958
25-29 years	F	2020	54	11356117	0.475514649945928
25-29 years	F	2021	73	11013419	0.662827774009143
25-29 years	F	2022	43	10840422	0.396663524722562
25-29 years	M	2000	43	9798760	0.438831035763709
25-29 years	M	2001	32	9516234	0.336267477239421
25-29 years	M	2002	37	9442754	0.391834839708839
25-29 years	M	2003	36	9464481	0.380369509960451
25-29 years	M	2004	28	9627975	0.290819201337768
25-29 years	M	2005	27	9822166	0.274888451284574
25-29 years	M	2006	38	10095589	0.376402010818784
25-29 years	M	2007	44	10313439	0.426627820264414
25-29 years	M	2008	39	10509136	0.371105674148665
25-29 years	M	2009	36	10611357	0.339259154130805
25-29 years	M	2010	31	10635591	0.291474164435244
25-29 years	M	2011	26	10761515	0.24160167039678
25-29 years	M	2012	33	10844886	0.304290888811556
25-29 years	M	2013	24	10959879	0.218980519766687
25-29 years	M	2014	39	11161389	0.349418876091497
25-29 years	M	2015	40	11409399	0.350588142285146
25-29 years	M	2016	30	11631474	0.257920879159426
25-29 years	M	2017	29	11902230	0.24365181986905
25-29 years	M	2018	29	12018838	0.241287884902018
25-29 years	M	2019	34	12004570	0.283225471632886
25-29 years	M	2020	42	11875126	0.353680457790511
25-29 years	M	2021	25	11379058	0.219701841751751
25-29 years	M	2022	29	11352742	0.255444896043617
30-34 years	F	2000	120	10188619	1.17778474197534
30-34 years	F	2001	122	10263930	1.18862852727951
30-34 years	F	2002	108	10270193	1.05158685917587
30-34 years	F	2003	143	10193818	1.40281099780279
30-34 years	F	2004	103	10041145	1.02577943053307
30-34 years	F	2005	123	9835154	1.25061590291316
30-34 years	F	2006	107	9611918	1.1132013402528
30-34 years	F	2007	112	9559334	1.17162973905923
30-34 years	F	2008	104	9625879	1.08042081143966
30-34 years	F	2009	100	9800559	1.02034996167055
30-34 years	F	2010	117	9965599	1.17403881091342
30-34 years	F	2011	101	10228056	0.987479927759488
30-34 years	F	2012	106	10417089	1.01755874409828
30-34 years	F	2013	110	10582777	1.03942471810565
30-34 years	F	2014	103	10719741	0.960844109946313
30-34 years	F	2015	101	10785909	0.936406936123789
30-34 years	F	2016	97	10818095	0.896645851233512
30-34 years	F	2017	99	10883081	0.909668870423734
30-34 years	F	2018	92	10944147	0.840631983470251
30-34 years	F	2019	96	11076695	0.866684511941513
30-34 years	F	2020	100	11269150	0.887378373701655
30-34 years	F	2021	94	11428324	0.822517807510533
30-34 years	F	2022	89	11471316	0.77584821131246
30-34 years	M	2000	52	10321769	0.503789612032589
30-34 years	M	2001	49	10388245	0.471686988514422
30-34 years	M	2002	48	10388113	0.462066594770388
30-34 years	M	2003	44	10278392	0.428082524970832
30-34 years	M	2004	41	10118356	0.405204165577886
30-34 years	M	2005	47	9888783	0.475285988174682
30-34 years	M	2006	44	9673250	0.454862636652624
30-34 years	M	2007	58	9611431	0.603448123385581
30-34 years	M	2008	50	9678926	0.516586241076748
30-34 years	M	2009	60	9844555	0.609473968097085
30-34 years	M	2010	35	9996500	0.350122542890012
30-34 years	M	2011	43	10282648	0.418180219725503
30-34 years	M	2012	43	10493906	0.40976162736735
30-34 years	M	2013	54	10681612	0.505541672923525
30-34 years	M	2014	43	10808825	0.397823075126112
30-34 years	M	2015	38	10889739	0.348952348628374
30-34 years	M	2016	68	10968264	0.619970489404704
30-34 years	M	2017	57	11089131	0.514016833239683
30-34 years	M	2018	49	11191871	0.437817769700884
30-34 years	M	2019	50	11354610	0.440349778636166
30-34 years	M	2020	52	11569253	0.449467221435991
30-34 years	M	2021	55	11674304	0.471120162709486
30-34 years	M	2022	60	11836820	0.506892898599455
35-39 years	F	2000	186	11387968	1.63330279818138
35-39 years	F	2001	187	11141510	1.67840804343397
35-39 years	F	2002	177	10903446	1.62333999728159
35-39 years	F	2003	152	10660101	1.42587767226596
35-39 years	F	2004	167	10453320	1.59757856834001
35-39 years	F	2005	155	10411620	1.48872125567395
35-39 years	F	2006	162	10489448	1.54440920056041
35-39 years	F	2007	143	10502839	1.36153662833449
35-39 years	F	2008	152	10437809	1.456244313342
35-39 years	F	2009	151	10292169	1.46713486729571
35-39 years	F	2010	133	10137620	1.31194501273474
35-39 years	F	2011	128	9832998	1.30173930677094
35-39 years	F	2012	138	9773586	1.4119689538722
35-39 years	F	2013	95	9818501	0.967561137896712
35-39 years	F	2014	121	9981814	1.21220451513122
35-39 years	F	2015	109	10201161	1.06850582987564
35-39 years	F	2016	132	10397463	1.26954046386123
35-39 years	F	2017	139	10616012	1.30934290579174
35-39 years	F	2018	143	10773397	1.32734364100757
35-39 years	F	2019	132	10852580	1.21630064003214
35-39 years	F	2020	144	10890716	1.32222711527874
35-39 years	F	2021	130	11035485	1.17801800283359
35-39 years	F	2022	114	10965649	1.03961014984156
35-39 years	M	2000	72	11318696	0.636115679756749
35-39 years	M	2001	109	11094408	0.982476937931253
35-39 years	M	2002	81	10847772	0.746697109784387
35-39 years	M	2003	87	10604058	0.82044062754089
35-39 years	M	2004	75	10421329	0.719677883694105
35-39 years	M	2005	66	10387033	0.635407627953045
35-39 years	M	2006	65	10451785	0.621903339955807
35-39 years	M	2007	69	10461052	0.659589494440903
35-39 years	M	2008	66	10379654	0.635859345600537
35-39 years	M	2009	51	10215627	0.499235142395078
35-39 years	M	2010	61	10042022	0.607447384600432
35-39 years	M	2011	67	9761311	0.686383212254993
35-39 years	M	2012	55	9714613	0.566157396079494
